experiment,config_file,name,algorithm,algorithm_label,alpha,machine_type,db_level,seed,fedprox_mu,model_family,bottleneck,auroc,host,worker,gpu,log_file,log_line
E4,p1_backbone_lite_fedavg_a0p05_valve_-6dB_s3.json,p1_backbone_lite_fedavg_a0p05_valve_-6dB_s3,fedavg,FedAvg,0.05,valve,-6dB,3,0.0,LiteConvAutoencoder,256,0.5085077929405988,master,norm_g4,4,master/logs/p1_norm_g4.log,14
E4,p1_backbone_lite_fedavg_a0p05_valve_-6dB_s4.json,p1_backbone_lite_fedavg_a0p05_valve_-6dB_s4,fedavg,FedAvg,0.05,valve,-6dB,4,0.0,LiteConvAutoencoder,256,0.4115573538891916,master,norm_g7,7,master/logs/p1_norm_g7.log,14
E4,p1_backbone_lite_fedavg_a0p05_valve_6dB_s0.json,p1_backbone_lite_fedavg_a0p05_valve_6dB_s0,fedavg,FedAvg,0.05,valve,6dB,0,0.0,LiteConvAutoencoder,256,0.6136834388995001,master,norm_g6,6,master/logs/p1_norm_g6.log,14
E4,p1_backbone_lite_fedavg_a0p05_valve_6dB_s1.json,p1_backbone_lite_fedavg_a0p05_valve_6dB_s1,fedavg,FedAvg,0.05,valve,6dB,1,0.0,LiteConvAutoencoder,256,0.6453631878268759,master,norm_g3,3,master/logs/p1_norm_g3.log,16
E4,p1_backbone_lite_fedavg_a0p05_valve_6dB_s2.json,p1_backbone_lite_fedavg_a0p05_valve_6dB_s2,fedavg,FedAvg,0.05,valve,6dB,2,0.0,LiteConvAutoencoder,256,0.5552673583071639,master,norm_g5,5,master/logs/p1_norm_g5.log,16
E4,p1_backbone_lite_fedavg_a0p05_valve_6dB_s3.json,p1_backbone_lite_fedavg_a0p05_valve_6dB_s3,fedavg,FedAvg,0.05,valve,6dB,3,0.0,LiteConvAutoencoder,256,0.5268918549205879,master,norm_g2,2,master/logs/p1_norm_g2.log,16
E4,p1_backbone_lite_fedavg_a0p05_valve_6dB_s4.json,p1_backbone_lite_fedavg_a0p05_valve_6dB_s4,fedavg,FedAvg,0.05,valve,6dB,4,0.0,LiteConvAutoencoder,256,0.6101602884129639,master,norm_g1,1,master/logs/p1_norm_g1.log,16
E4,p1_backbone_lite_fedavg_a100p0_slider_-6dB_s0.json,p1_backbone_lite_fedavg_a100p0_slider_-6dB_s0,fedavg,FedAvg,100.0,slider,-6dB,0,0.0,LiteConvAutoencoder,256,0.8231672094403691,master,norm_g0,0,master/logs/p1_norm_g0.log,16
E4,p1_backbone_lite_fedavg_a100p0_slider_-6dB_s1.json,p1_backbone_lite_fedavg_a100p0_slider_-6dB_s1,fedavg,FedAvg,100.0,slider,-6dB,1,0.0,LiteConvAutoencoder,256,0.811033003826662,master,norm_g7,7,master/logs/p1_norm_g7.log,16
E4,p1_backbone_lite_fedavg_a100p0_slider_-6dB_s2.json,p1_backbone_lite_fedavg_a100p0_slider_-6dB_s2,fedavg,FedAvg,100.0,slider,-6dB,2,0.0,LiteConvAutoencoder,256,0.8001485640922745,master,norm_g4,4,master/logs/p1_norm_g4.log,16
E4,p1_backbone_lite_fedavg_a100p0_slider_-6dB_s3.json,p1_backbone_lite_fedavg_a100p0_slider_-6dB_s3,fedavg,FedAvg,100.0,slider,-6dB,3,0.0,LiteConvAutoencoder,256,0.745171283805645,master,norm_g6,6,master/logs/p1_norm_g6.log,16
E4,p1_backbone_lite_fedavg_a100p0_slider_-6dB_s4.json,p1_backbone_lite_fedavg_a100p0_slider_-6dB_s4,fedavg,FedAvg,100.0,slider,-6dB,4,0.0,LiteConvAutoencoder,256,0.8007873884526469,master,norm_g5,5,master/logs/p1_norm_g5.log,18
E4,p1_backbone_lite_fedavg_a100p0_slider_6dB_s0.json,p1_backbone_lite_fedavg_a100p0_slider_6dB_s0,fedavg,FedAvg,100.0,slider,6dB,0,0.0,LiteConvAutoencoder,256,0.9212695111050653,master,norm_g3,3,master/logs/p1_norm_g3.log,18
E4,p1_backbone_lite_fedavg_a100p0_slider_6dB_s1.json,p1_backbone_lite_fedavg_a100p0_slider_6dB_s1,fedavg,FedAvg,100.0,slider,6dB,1,0.0,LiteConvAutoencoder,256,0.9020191593368038,master,norm_g0,0,master/logs/p1_norm_g0.log,18
E4,p1_backbone_lite_fedavg_a100p0_slider_6dB_s2.json,p1_backbone_lite_fedavg_a100p0_slider_6dB_s2,fedavg,FedAvg,100.0,slider,6dB,2,0.0,LiteConvAutoencoder,256,0.9003196929375653,master,norm_g1,1,master/logs/p1_norm_g1.log,18
E4,p1_backbone_lite_fedavg_a100p0_slider_6dB_s3.json,p1_backbone_lite_fedavg_a100p0_slider_6dB_s3,fedavg,FedAvg,100.0,slider,6dB,3,0.0,LiteConvAutoencoder,256,0.8611746502698459,master,norm_g2,2,master/logs/p1_norm_g2.log,18
E4,p1_backbone_lite_fedavg_a100p0_slider_6dB_s4.json,p1_backbone_lite_fedavg_a100p0_slider_6dB_s4,fedavg,FedAvg,100.0,slider,6dB,4,0.0,LiteConvAutoencoder,256,0.8933898692096511,master,norm_g7,7,master/logs/p1_norm_g7.log,18
E4,p1_backbone_lite_fedavg_a100p0_valve_-6dB_s0.json,p1_backbone_lite_fedavg_a100p0_valve_-6dB_s0,fedavg,FedAvg,100.0,valve,-6dB,0,0.0,LiteConvAutoencoder,256,0.45479687977581174,master,norm_g4,4,master/logs/p1_norm_g4.log,18
E4,p1_backbone_lite_fedavg_a100p0_valve_-6dB_s1.json,p1_backbone_lite_fedavg_a100p0_valve_-6dB_s1,fedavg,FedAvg,100.0,valve,-6dB,1,0.0,LiteConvAutoencoder,256,0.4645829588828353,master,norm_g6,6,master/logs/p1_norm_g6.log,18
E4,p1_backbone_lite_fedavg_a100p0_valve_-6dB_s2.json,p1_backbone_lite_fedavg_a100p0_valve_-6dB_s2,fedavg,FedAvg,100.0,valve,-6dB,2,0.0,LiteConvAutoencoder,256,0.45725421388919185,master,norm_g3,3,master/logs/p1_norm_g3.log,20
E4,p1_backbone_lite_fedavg_a100p0_valve_-6dB_s3.json,p1_backbone_lite_fedavg_a100p0_valve_-6dB_s3,fedavg,FedAvg,100.0,valve,-6dB,3,0.0,LiteConvAutoencoder,256,0.45255621558706605,master,norm_g5,5,master/logs/p1_norm_g5.log,20
E4,p1_backbone_lite_fedavg_a100p0_valve_-6dB_s4.json,p1_backbone_lite_fedavg_a100p0_valve_-6dB_s4,fedavg,FedAvg,100.0,valve,-6dB,4,0.0,LiteConvAutoencoder,256,0.44995020178291617,master,norm_g1,1,master/logs/p1_norm_g1.log,20
E4,p1_backbone_lite_fedavg_a100p0_valve_6dB_s0.json,p1_backbone_lite_fedavg_a100p0_valve_6dB_s0,fedavg,FedAvg,100.0,valve,6dB,0,0.0,LiteConvAutoencoder,256,0.5576221856776522,master,norm_g0,0,master/logs/p1_norm_g0.log,20
E4,p1_backbone_lite_fedavg_a100p0_valve_6dB_s1.json,p1_backbone_lite_fedavg_a100p0_valve_6dB_s1,fedavg,FedAvg,100.0,valve,6dB,1,0.0,LiteConvAutoencoder,256,0.5786584814832973,master,norm_g2,2,master/logs/p1_norm_g2.log,20
E4,p1_backbone_lite_fedavg_a100p0_valve_6dB_s2.json,p1_backbone_lite_fedavg_a100p0_valve_6dB_s2,fedavg,FedAvg,100.0,valve,6dB,2,0.0,LiteConvAutoencoder,256,0.4727005092291335,master,norm_g7,7,master/logs/p1_norm_g7.log,20
E4,p1_backbone_lite_fedavg_a100p0_valve_6dB_s3.json,p1_backbone_lite_fedavg_a100p0_valve_6dB_s3,fedavg,FedAvg,100.0,valve,6dB,3,0.0,LiteConvAutoencoder,256,0.4510176163232306,master,norm_g4,4,master/logs/p1_norm_g4.log,20
E4,p1_backbone_lite_fedavg_a100p0_valve_6dB_s4.json,p1_backbone_lite_fedavg_a100p0_valve_6dB_s4,fedavg,FedAvg,100.0,valve,6dB,4,0.0,LiteConvAutoencoder,256,0.553482446152219,master,norm_g6,6,master/logs/p1_norm_g6.log,20
E4,p1_backbone_lite_fedprox_a0p05_slider_-6dB_s0.json,p1_backbone_lite_fedprox_a0p05_slider_-6dB_s0,fedprox,FedProx,0.05,slider,-6dB,0,0.0,LiteConvAutoencoder,256,0.6853064535958197,master,norm_g3,3,master/logs/p1_norm_g3.log,22
E4,p1_backbone_lite_fedprox_a0p05_slider_-6dB_s1.json,p1_backbone_lite_fedprox_a0p05_slider_-6dB_s1,fedprox,FedProx,0.05,slider,-6dB,1,0.0,LiteConvAutoencoder,256,0.7170841412189677,master,norm_g5,5,master/logs/p1_norm_g5.log,22
E4,p1_backbone_lite_fedprox_a0p05_slider_-6dB_s2.json,p1_backbone_lite_fedprox_a0p05_slider_-6dB_s2,fedprox,FedProx,0.05,slider,-6dB,2,0.0,LiteConvAutoencoder,256,0.7176853544267864,master,norm_g0,0,master/logs/p1_norm_g0.log,22
E4,p1_backbone_lite_fedprox_a0p05_slider_-6dB_s3.json,p1_backbone_lite_fedprox_a0p05_slider_-6dB_s3,fedprox,FedProx,0.05,slider,-6dB,3,0.0,LiteConvAutoencoder,256,0.7063264424678874,master,norm_g1,1,master/logs/p1_norm_g1.log,22
E4,p1_backbone_lite_fedprox_a0p05_slider_-6dB_s4.json,p1_backbone_lite_fedprox_a0p05_slider_-6dB_s4,fedprox,FedProx,0.05,slider,-6dB,4,0.0,LiteConvAutoencoder,256,0.7173160770951769,master,norm_g2,2,master/logs/p1_norm_g2.log,22
E4,p1_backbone_lite_fedprox_a0p05_slider_6dB_s0.json,p1_backbone_lite_fedprox_a0p05_slider_6dB_s0,fedprox,FedProx,0.05,slider,6dB,0,0.0,LiteConvAutoencoder,256,0.7689929475147831,master,norm_g7,7,master/logs/p1_norm_g7.log,22
E4,p1_backbone_lite_fedprox_a0p05_slider_6dB_s1.json,p1_backbone_lite_fedprox_a0p05_slider_6dB_s1,fedprox,FedProx,0.05,slider,6dB,1,0.0,LiteConvAutoencoder,256,0.8300561799331012,master,norm_g6,6,master/logs/p1_norm_g6.log,22
E4,p1_backbone_lite_fedprox_a0p05_slider_6dB_s2.json,p1_backbone_lite_fedprox_a0p05_slider_6dB_s2,fedprox,FedProx,0.05,slider,6dB,2,0.0,LiteConvAutoencoder,256,0.7449819917903827,master,norm_g4,4,master/logs/p1_norm_g4.log,22
E4,p1_backbone_lite_fedprox_a0p05_slider_6dB_s3.json,p1_backbone_lite_fedprox_a0p05_slider_6dB_s3,fedprox,FedProx,0.05,slider,6dB,3,0.0,LiteConvAutoencoder,256,0.8476951307191184,master,norm_g3,3,master/logs/p1_norm_g3.log,24
E4,p1_backbone_lite_fedprox_a0p05_slider_6dB_s4.json,p1_backbone_lite_fedprox_a0p05_slider_6dB_s4,fedprox,FedProx,0.05,slider,6dB,4,0.0,LiteConvAutoencoder,256,0.8324380704869476,master,norm_g5,5,master/logs/p1_norm_g5.log,24
E4,p1_backbone_lite_fedprox_a0p05_valve_-6dB_s0.json,p1_backbone_lite_fedprox_a0p05_valve_-6dB_s0,fedprox,FedProx,0.05,valve,-6dB,0,0.0,LiteConvAutoencoder,256,0.43837896905958057,master,norm_g0,0,master/logs/p1_norm_g0.log,24
E4,p1_backbone_lite_fedprox_a0p05_valve_-6dB_s1.json,p1_backbone_lite_fedprox_a0p05_valve_-6dB_s1,fedprox,FedProx,0.05,valve,-6dB,1,0.0,LiteConvAutoencoder,256,0.5939453143494614,master,norm_g1,1,master/logs/p1_norm_g1.log,24
E4,p1_backbone_lite_fedprox_a0p05_valve_-6dB_s2.json,p1_backbone_lite_fedprox_a0p05_valve_-6dB_s2,fedprox,FedProx,0.05,valve,-6dB,2,0.0,LiteConvAutoencoder,256,0.40401930036550454,master,norm_g2,2,master/logs/p1_norm_g2.log,24
